date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
10/4/2020,Indonesia,28285,765,303498,11151,163949,5001,249488,8397
10/11/2020,Indonesia,29951,693,333449,11844,179914,5164,269700,8673
10/18/2020,Indonesia,28418,667,361867,12511,189814,5168,286168,8905
10/25/2020,Indonesia,27845,788,389712,13299,195603,5274,303191,9156
11/1/2020,Indonesia,23072,644,412784,13943,194402,5220,314006,9162
11/8/2020,Indonesia,24932,671,437716,14614,193040,5061,326261,9378
11/15/2020,Indonesia,29397,597,467113,15211,191900,4825,341717,9488
11/22/2020,Indonesia,30555,673,497668,15884,194170,4733,358119,9734
11/29/2020,Indonesia,36598,931,534266,16815,200817,4971,380731,10135
12/6/2020,Indonesia,41530,925,575796,17740,213929,5229,403743,10397
12/13/2020,Indonesia,42024,1079,617820,18819,228108,5520,423711,10794
12/20/2020,Indonesia,47110,1061,664930,19880,252146,5937,446548,11157
12/27/2020,Indonesia,48435,1357,713365,21237,275649,6623,468689,11684
1/3/2021,Indonesia,51985,1497,765350,22734,298237,7523,490137,12348
1/10/2021,Indonesia,62676,1395,828026,24129,330358,8245,524528,12978
1/17/2021,Indonesia,79903,1858,907929,25987,373663,9172,574480,14143
1/24/2021,Indonesia,81333,1848,989262,27835,413466,10095,627395,15324
1/31/2021,Indonesia,89052,2163,1078314,29998,460494,11179,688602,16699
2/7/2021,Indonesia,79523,1558,1157837,31556,492907,11676,745053,17613
2/14/2021,Indonesia,59631,1627,1217468,33183,504103,11946,779752,18569
2/21/2021,Indonesia,61185,1306,1278653,34489,513303,11755,811540,19278
2/28/2021,Indonesia,55981,1677,1334634,36166,506608,12037,836966,20282
3/7/2021,Indonesia,45028,1100,1379662,37266,471733,11279,845396,20451
3/14/2021,Indonesia,39793,1160,1419455,38426,430193,10591,843659,20686
3/21/2021,Indonesia,40729,1124,1460184,39550,381870,9552,842364,20731
3/28/2021,Indonesia,35901,899,1496085,40449,338248,8893,831155,20569
4/4/2021,Indonesia,38170,1220,1534255,41669,316787,8486,820890,20432
4/11/2021,Indonesia,32740,861,1566995,42530,288342,8041,801645,19796
4/18/2021,Indonesia,37353,894,1604348,43424,269714,7258,776322,19295
4/25/2021,Indonesia,36846,1170,1641194,44594,261532,7328,733265,18607
5/2/2021,Indonesia,36080,1202,1677274,45796,257819,7370,688012,17961
5/9/2021,Indonesia,36410,1216,1713684,47012,253500,7462,635370,17014
5/16/2021,Indonesia,26066,1081,1739750,48093,243665,7644,581913,16537
5/23/2021,Indonesia,35470,1235,1775220,49328,240965,7659,557752,16145
5/30/2021,Indonesia,40821,1076,1816041,50404,249046,7874,537388,15915
6/6/2021,Indonesia,39997,1208,1856038,51612,251690,8188,521404,15446
6/13/2021,Indonesia,55320,1267,1911358,52879,270164,8285,531696,15613
6/20/2021,Indonesia,78551,1783,1989909,54662,312635,8866,570454,16236
6/27/2021,Indonesia,125395,2476,2115304,57138,401620,10126,655120,17588
7/4/2021,Indonesia,168780,3444,2284084,60582,544334,12489,787999,20133
7/11/2021,Indonesia,243119,5882,2527203,66464,751983,17136,992948,24795
7/18/2021,Indonesia,350273,7118,2877476,73582,1061435,23178,1310481,31052
7/25/2021,Indonesia,289029,9697,3166505,83279,1310467,31667,1562157,39855
8/1/2021,Indonesia,273891,12444,3440396,95723,1529038,42844,1799202,51129
8/8/2021,Indonesia,225635,11373,3666031,107096,1676122,52434,1988757,61300
8/15/2021,Indonesia,188323,10492,3854354,117588,1739050,60450,2140670,70576
8/22/2021,Indonesia,125102,8784,3979456,126372,1695372,65790,2239706,78279
8/29/2021,Indonesia,94375,5551,4073831,131923,1546628,65459,2298611,82595
9/5/2021,Indonesia,55189,3938,4129020,135861,1251544,62279,2312979,85457
9/12/2021,Indonesia,38491,3028,4167511,138889,1001006,55610,2311473,87277
9/19/2021,Indonesia,23252,1579,4190763,140468,750367,44745,2279405,87589
9/26/2021,Indonesia,17250,999,4208013,141467,541982,34371,2218104,86805
10/3/2021,Indonesia,11271,706,4219284,142173,364930,24585,2103980,85035
10/10/2021,Indonesia,8648,478,4227932,142651,248476,16279,1943848,82069
10/17/2021,Indonesia,6826,301,4234758,142952,160927,11029,1707555,76488
10/24/2021,Indonesia,5261,253,4240019,143205,110999,7344,1362543,69623
10/31/2021,Indonesia,4339,200,4244358,143405,76847,4516,1077853,60126
11/7/2021,Indonesia,3807,140,4248165,143545,57402,3077,807769,47822
11/14/2021,Indonesia,2690,114,4250855,143659,42842,2192,584824,36563
11/21/2021,Indonesia,2557,80,4253412,143739,34128,1566,399058,26151
11/28/2021,Indonesia,2524,69,4255936,143808,28004,1157,276480,17436
12/5/2021,Indonesia,1749,59,4257685,143867,22927,915,183854,11944
12/12/2021,Indonesia,1458,69,4259143,143936,19124,731,130123,8075
12/19/2021,Indonesia,1401,66,4260544,144002,16186,597,93033,5113
12/26/2021,Indonesia,1215,53,4261759,144055,13594,510,70996,3587
1/2/2022,Indonesia,1409,42,4263168,144097,12313,438,55155,2630
1/9/2022,Indonesia,3027,32,4266195,144129,12783,390,46911,1956
1/16/2022,Indonesia,5454,41,4271649,144170,15713,362,43717,1519
1/23/2022,Indonesia,14729,50,4286378,144220,28693,353,51620,1268
1/30/2022,Indonesia,56807,83,4343185,144303,84042,367,103166,1098
2/6/2022,Indonesia,173295,251,4516480,144554,255936,552,272122,1149
2/13/2022,Indonesia,291298,622,4807778,145176,546019,1121,559613,1631
2/20/2022,Indonesia,389727,1189,5197505,146365,934337,2268,946650,2706
2/27/2022,Indonesia,341889,1708,5539394,148073,1273199,3944,1285982,4334
3/6/2022,Indonesia,209331,2099,5748725,150172,1477076,6002,1492789,6364
3/13/2022,Indonesia,141770,1994,5890495,152166,1604117,7946,1632810,8299
3/20/2022,Indonesia,71988,1572,5962483,153738,1619298,9435,1703340,9802
3/27/2022,Indonesia,36470,932,5998953,154670,1482473,10116,1738409,10668
4/3/2022,Indonesia,21028,618,6019981,155288,1212203,10112,1758222,11233
4/10/2022,Indonesia,12726,338,6032707,155626,835202,9261,1769539,11529
4/17/2022,Indonesia,7166,240,6039873,155866,500479,7793,1773678,11737
4/24/2022,Indonesia,4277,234,6044150,156100,295425,5928,1772501,11930
5/1/2022,Indonesia,2890,173,6047040,156273,156545,4107,1760662,12053
5/8/2022,Indonesia,1391,108,6048431,156381,85948,2643,1705246,12078
5/15/2022,Indonesia,2345,77,6050776,156458,51823,1788,1534296,11904
5/22/2022,Indonesia,1814,64,6052590,156522,32609,1234,1244812,11346
5/29/2022,Indonesia,1825,52,6054415,156574,21708,948,856910,10209
6/5/2022,Indonesia,2385,41,6056800,156615,16927,749,517406,8542
6/12/2022,Indonesia,3688,28,6060488,156643,16338,543,311763,6471
6/19/2022,Indonesia,7587,44,6068075,156687,21035,414,177580,4521
6/26/2022,Indonesia,12376,30,6080451,156717,32020,336,117968,2979
7/3/2022,Indonesia,13466,32,6093917,156749,43141,291,94964,2079
7/10/2022,Indonesia,17388,42,6111305,156791,58715,269,91324,1503
7/17/2022,Indonesia,23648,58,6134953,156849,80538,275,102246,1223
7/24/2022,Indonesia,33389,53,6168342,156902,111542,287,128469,1036
7/31/2022,Indonesia,38756,91,6207098,156993,146610,350,162948,893
8/7/2022,Indonesia,37880,102,6244978,157095,176903,408,197938,822
8/14/2022,Indonesia,37796,131,6282774,157226,202323,509,234343,845
8/21/2022,Indonesia,32783,151,6315557,157377,221640,628,264781,919
8/28/2022,Indonesia,30747,123,6346304,157500,234999,709,293714,978
9/4/2022,Indonesia,26238,147,6372542,157647,237589,798,318127,1073
9/11/2022,Indonesia,19950,123,6392492,157770,224150,868,335692,1155
9/18/2022,Indonesia,16314,122,6408806,157892,201708,899,348318,1249
9/25/2022,Indonesia,13723,122,6422529,158014,177551,919,354454,1327
10/2/2022,Indonesia,12056,118,6434585,158132,151811,906,354134,1415
10/9/2022,Indonesia,10363,73,6444948,158205,129391,828,351031,1456
10/16/2022,Indonesia,11920,108,6456868,158313,110564,813,345563,1522
10/23/2022,Indonesia,14093,116,6470961,158429,98419,782,336008,1580
10/30/2022,Indonesia,19661,168,6490622,158597,98130,827,322280,1695
11/6/2022,Indonesia,30670,232,6521292,158829,112486,937,314194,1836
11/13/2022,Indonesia,40212,275,6561504,159104,138975,1090,316526,2009
